test_type,framework,language,platform,webserver,database,classification,total_requests,scale_factor,throughput,latency_avg_ms,latency_std_ms,latency_max_ms,connections,threads,latency_p50,latency_p75,latency_p90,latency_p99,requests_sec,transfer_sec,total_tcp_sockets,read_errors,write_errors,timeout_requests,benchmarktime,buildtime,dbstarttime,readytime,verifytime,totaltime,total_errors,error_rate,efficiency,system_load
query,redkale-jdbc,java,redkale,redkale,postgres,fullstack,863610,20,57574,8.79,2.35,23.29,512,56,8.48,10.17,12.02,15.28,57237.36,41.62,517,0,0,0,499,25,3,1,545,581,0,0,3589.401496259352,Very High
fortune,redkale-jdbc,java,redkale,redkale,postgres,fullstack,159798,16,10653.2,1.5,0.31179,4.51,16,16,1.48,1.7,1.9,2.27,10647.13,13.82,517,0,0,0,499,25,3,1,545,581,0,0,3545.158069883528,Very Low
fortune,redkale-jdbc,java,redkale,redkale,postgres,fullstack,277157,32,18477.13,1.73,0.33896,4.96,32,32,1.72,1.94,2.15,2.56,18353.96,23.82,517,0,0,0,499,25,3,1,545,581,0,0,5523.805680119583,Low
fortune,redkale-jdbc,java,redkale,redkale,postgres,fullstack,739921,64,49328.07,1.13,0.39694,4.95,64,56,1.1,1.38,1.65,2.18,48999.7,63.6,517,0,0,0,499,25,3,1,545,581,0,0,16226.338815789473,Medium Low
fortune,redkale-jdbc,java,redkale,redkale,postgres,fullstack,3474363,128,231624.2,0.48316000000000003,0.21686000000000002,4.47,128,56,0.426,0.55,0.782,1.26,230087.67,298.64,517,0,0,0,499,25,3,1,545,581,0,0,93525.82997520774,Medium
fortune,redkale-jdbc,java,redkale,redkale,postgres,fullstack,6104875,256,406991.67,0.55611,0.25867,6.05,256,56,0.498,0.638,0.836,1.45,404301.15,524.76,517,0,0,0,499,25,3,1,545,581,0,0,123216.7402601531,High
fortune,redkale-jdbc,java,redkale,redkale,postgres,fullstack,8043149,512,536209.93,0.97,0.5144099999999999,8.9,512,56,0.86,1.17,1.59,2.81,532651.96,691.36,517,0,0,0,499,25,3,1,545,581,0,0,108654.49442755825,Very High
update,http4k-jetty,kotlin,jetty,none,postgres,micro,3739614,1,249307.6,2.21,2.51,61.79,512,56,1.54,3.49,4.24,6.25,247663.23,46,115,0,0,0,848,69,3,1,923,1003,0,0,7790.8625,Very Low
update,http4k-jetty,kotlin,jetty,none,postgres,micro,1095604,5,73040.27,7.26,5.44,68.07,512,56,4.58,12.38,15.07,18.86,72640.95,22.37,115,0,0,0,848,69,3,1,923,1003,0,0,1939.2080180538962,Low
update,http4k-jetty,kotlin,jetty,none,postgres,micro,591631,10,39442.07,16.17,15.14,125.45,512,56,6.73,27.47,40.13,55.48,39211.29,18.02,115,0,0,0,848,69,3,1,923,1003,0,0,557.0127100691992,Medium
update,http4k-jetty,kotlin,jetty,none,postgres,micro,400229,15,26681.93,27.25,27.88,131.7,512,56,9.29,47.47,73.5,98.99,26525.44,16.21,115,0,0,0,848,69,3,1,923,1003,0,0,335.72733564013845,High
update,http4k-jetty,kotlin,jetty,none,postgres,micro,298233,20,19882.2,44.84,51.72,283.31,512,56,12.01,76.97,129.12,192.07,19757.24,15.07,115,0,0,0,848,69,3,1,923,1003,0,0,121.17751028493069,Very High
cached-query,http4k-jetty,kotlin,jetty,none,postgres,micro,0,1,0,0,0,0,512,56,0,0,0,0,0,0,115,0,0,0,848,69,3,1,923,1003,0,NA,0,Very Low
cached-query,http4k-jetty,kotlin,jetty,none,postgres,micro,0,10,0,0,0,0,512,56,0,0,0,0,0,0,115,0,0,0,848,69,3,1,923,1003,0,NA,0,Low
cached-query,http4k-jetty,kotlin,jetty,none,postgres,micro,0,20,0,0,0,0,512,56,0,0,0,0,0,0,115,0,0,0,848,69,3,1,923,1003,0,NA,0,Medium
cached-query,http4k-jetty,kotlin,jetty,none,postgres,micro,0,50,0,0,0,0,512,56,0,0,0,0,0,0,115,0,0,0,848,69,3,1,923,1003,0,NA,0,High
cached-query,http4k-jetty,kotlin,jetty,none,postgres,micro,0,100,0,0,0,0,512,56,0,0,0,0,0,0,115,0,0,0,848,69,3,1,923,1003,0,NA,0,Very High
db,http4k-jetty,kotlin,jetty,none,postgres,micro,269428,16,17961.87,0.89,0.16034,3.45,16,16,0.89,0.98,1.06,1.26,17842.4,3.28,115,0,0,0,848,69,3,1,923,1003,0,0,8277.359447004608,Very Low
db,http4k-jetty,kotlin,jetty,none,postgres,micro,582208,32,38813.87,0.82533,0.20854,3.4,32,32,0.82,0.93,1.03,1.39,38556.91,7.09,115,0,0,0,848,69,3,1,923,1003,0,0,18371.99461343848,Low
db,http4k-jetty,kotlin,jetty,none,postgres,micro,1268715,64,84581,0.66142,0.23186,4,64,56,0.638,0.806,0.94,1.3,84017.28,15.45,115,0,0,0,848,69,3,1,923,1003,0,0,36289.800103831025,Medium Low
db,http4k-jetty,kotlin,jetty,none,postgres,micro,4173418,128,278227.87,0.40475,0.21888,4.74,128,56,0.396,0.48,0.697,1.11,276396.48,50.81,115,0,0,0,848,69,3,1,923,1003,0,0,108159.91836338014,Medium
db,http4k-jetty,kotlin,jetty,none,postgres,micro,7304506,256,486967.07,0.48733,0.33644,6.94,256,56,0.4,0.558,0.809,1.99,483747.53,88.93,115,0,0,0,848,69,3,1,923,1003,0,0,131128.43242457247,High
db,http4k-jetty,kotlin,jetty,none,postgres,micro,6319898,512,394993.62,1.41,2.48,214.35,512,56,0.765,2.26,3.14,4.88,418548.79,76.95,115,0,0,0,848,69,3,1,923,1003,0,0,3661.4165739710793,Very High
query,http4k-jetty,kotlin,jetty,none,postgres,micro,6156486,1,384780.38,1.41,1.22,11.21,512,56,0.823,2.3,3.16,4.87,407726.48,75.74,115,0,0,0,848,69,3,1,923,1003,0,0,60979.458003169566,Very Low
query,http4k-jetty,kotlin,jetty,none,postgres,micro,2628212,5,175214.13,3.32,2.89,39.18,512,56,1.93,5.46,7.7,10.3,174054.07,53.6,115,0,0,0,848,69,3,1,923,1003,0,0,8245.370823529413,Low
query,http4k-jetty,kotlin,jetty,none,postgres,micro,1378828,10,91921.87,8.33,8.87,55.28,512,56,3.08,14.22,23.13,31.89,91315.16,41.95,115,0,0,0,848,69,3,1,923,1003,0,0,2890.1704134570036,Medium
query,http4k-jetty,kotlin,jetty,none,postgres,micro,930445,15,62029.67,21.54,28.13,147.28,512,56,4.22,37.45,69.66,100.56,61677.05,37.68,115,0,0,0,848,69,3,1,923,1003,0,0,734.8616277692216,High
query,http4k-jetty,kotlin,jetty,none,postgres,micro,703101,20,46873.4,40.49,56.49,246.96,512,56,5.43,70.85,138.48,197.3,46598.18,35.53,115,0,0,0,848,69,3,1,923,1003,0,0,326.13254479039836,Very High
fortune,http4k-jetty,kotlin,jetty,none,postgres,micro,245023,16,16334.87,0.98,0.16536,3.64,16,16,0.97,1.07,1.16,1.37,16225.95,21.42,115,0,0,0,848,69,3,1,923,1003,0,0,7071.372294372294,Very Low
fortune,http4k-jetty,kotlin,jetty,none,postgres,micro,541138,32,36075.87,0.89,0.20771,3.19,32,32,0.88,0.99,1.1,1.42,35836.23,47.3,115,0,0,0,848,69,3,1,923,1003,0,0,17684.25,Low
fortune,http4k-jetty,kotlin,jetty,none,postgres,micro,1203760,64,80250.67,0.6974400000000001,0.23206,3.11,64,56,0.685,0.834,0.96,1.33,79720.77,105.22,115,0,0,0,848,69,3,1,923,1003,0,0,42154.660349211015,Medium Low
fortune,http4k-jetty,kotlin,jetty,none,postgres,micro,3632985,128,227061.56,0.46336,0.23692,4.73,128,56,0.423,0.555,0.802,1.19,240599.46,317.56,115,0,0,0,848,69,3,1,923,1003,0,0,87443.027250181,Medium
fortune,http4k-jetty,kotlin,jetty,none,postgres,micro,6238694,256,415912.93,0.56638,0.51028,21.52,256,56,0.469,0.659,0.91,1.92,413150.14,545.31,115,0,0,0,848,69,3,1,923,1003,0,0,37662.39012459262,High
fortune,http4k-jetty,kotlin,jetty,none,postgres,micro,5647801,512,376520.07,1.51,1.28,10.88,512,56,0.89,2.45,3.36,5.16,374045.63,493.7,115,0,0,0,848,69,3,1,923,1003,0,0,60778.058111380145,Very High
update,yii2-workerman,php,workerman,none,mysql,fullstack,853142,1,56876.13,13.25,18.19,202.94,512,56,6.8,13.36,27.51,100.47,56540.04,9.42,13,0,0,0,731,198,13,0,787,1005,0,0,526.1680003700449,Very Low
update,yii2-workerman,php,workerman,none,mysql,fullstack,269458,5,17963.87,32.82,27.82,209.29,512,56,23.28,41.77,66.96,139.39,17847.42,5.16,13,0,0,0,731,198,13,0,787,1005,0,0,148.39428359010367,Low
update,yii2-workerman,php,workerman,none,mysql,fullstack,134639,10,8975.93,59.42,38.25,221.68,512,56,45.82,83.59,100.68,191.37,8917.73,3.93,13,0,0,0,731,198,13,0,787,1005,0,0,63.86289576663109,Medium
update,yii2-workerman,php,workerman,none,mysql,fullstack,89913,15,5619.56,87.63,53.89,420.47,512,56,66.28,126.31,160.67,241.42,5954.93,3.52,13,0,0,0,731,198,13,0,787,1005,0,0,22.11989765794135,High
update,yii2-workerman,php,workerman,none,mysql,fullstack,60345,20,4023,144.18,130.09,1190,512,56,95.29,177.35,268.14,742.63,3996.51,2.97,13,0,0,0,731,198,13,0,787,1005,0,0,6.030670524217123,Very High
db,yii2-workerman,php,workerman,none,mysql,fullstack,74448,16,4963.2,3.23,0.55631,15.14,16,16,3.21,3.46,3.67,4.18,4930.11,0.812363,13,0,0,0,731,198,13,0,787,1005,0,0,540.3592814371257,Very Low
db,yii2-workerman,php,workerman,none,mysql,fullstack,136329,32,9088.6,3.54,0.9,20.34,32,32,3.42,3.82,4.18,6.85,9078.38,1.5,13,0,0,0,731,198,13,0,787,1005,0,0,761.1892797319932,Low
db,yii2-workerman,php,workerman,none,mysql,fullstack,253065,64,15816.56,3.38,1.35,26.12,64,56,3.16,3.67,4.16,10.08,16758.2,2.76,13,0,0,0,731,198,13,0,787,1005,0,0,1072.3091525423729,Medium Low
db,yii2-workerman,php,workerman,none,mysql,fullstack,1159747,128,77316.47,1.54,1.09,25.51,128,56,1.31,1.65,2.12,6.94,76795.28,12.65,13,0,0,0,731,198,13,0,787,1005,0,0,5716.5597042513855,Medium
db,yii2-workerman,php,workerman,none,mysql,fullstack,1356010,256,90400.67,2.64,1.87,39.17,256,56,2.21,3,4.01,11.2,89910.16,14.81,13,0,0,0,731,198,13,0,787,1005,0,0,4324.356374073188,High
db,yii2-workerman,php,workerman,none,mysql,fullstack,1389939,512,92662.6,5.83,4.03,92.97,512,56,4.88,6.94,9.95,21.46,92113.69,15.18,13,0,0,0,731,198,13,0,787,1005,0,0,1875.761133603239,Very High
query,yii2-workerman,php,workerman,none,mysql,fullstack,1362203,1,90813.53,5.94,4.08,85.67,512,56,4.98,7.07,10.08,20.89,90211.09,15.04,13,0,0,0,731,198,13,0,787,1005,0,0,1982.6117236109594,Very Low
query,yii2-workerman,php,workerman,none,mysql,fullstack,821564,5,54770.93,9.79,6.28,110.57,512,56,8.24,12.06,17.59,31.92,54465.75,15.73,13,0,0,0,731,198,13,0,787,1005,0,0,910.1184778996344,Low
query,yii2-workerman,php,workerman,none,mysql,fullstack,556892,10,37126.13,14.28,8.37,153.52,512,56,12.18,17.06,24.06,45.45,36913.97,16.26,13,0,0,0,731,198,13,0,787,1005,0,0,442.5045292014302,Medium
query,yii2-workerman,php,workerman,none,mysql,fullstack,420159,15,28010.6,19,11.9,145.22,512,56,16.42,23.72,34.99,59.84,27849.98,16.49,13,0,0,0,731,198,13,0,787,1005,0,0,341.13506272074045,High
query,yii2-workerman,php,workerman,none,mysql,fullstack,337346,20,21084.12,23.5,14.22,146.61,512,56,20.38,29.43,43.53,70.37,22343.29,16.61,13,0,0,0,731,198,13,0,787,1005,0,0,247.8880724237258,Very High
fortune,yii2-workerman,php,workerman,none,mysql,fullstack,73856,16,4923.73,3.25,0.58101,15.76,16,16,3.23,3.51,3.74,4.38,4918.46,6.41,13,0,0,0,731,198,13,0,787,1005,0,0,518.0147290899527,Very Low
fortune,yii2-workerman,php,workerman,none,mysql,fullstack,118773,32,7918.2,4.08,1.33,26.18,32,32,3.89,4.43,4.86,8.08,7902.76,10.3,13,0,0,0,731,198,13,0,787,1005,0,0,523.3443489755452,Low
fortune,yii2-workerman,php,workerman,none,mysql,fullstack,210146,64,14009.73,4.09,1.86,34.77,64,56,3.72,4.41,5.44,12.58,13916.4,18.13,13,0,0,0,731,198,13,0,787,1005,0,0,721.0360267627381,Medium Low
fortune,yii2-workerman,php,workerman,none,mysql,fullstack,911216,128,56951,1.97,1.44,40.7,128,56,1.66,2.15,2.85,8.92,60342.59,78.61,13,0,0,0,731,198,13,0,787,1005,0,0,2669.369580501523,Medium
fortune,yii2-workerman,php,workerman,none,mysql,fullstack,1080215,256,72014.33,3.3,2.22,45.08,256,56,2.85,3.8,4.92,12.85,71536.6,93.19,13,0,0,0,731,198,13,0,787,1005,0,0,2977.0289375775114,High
fortune,yii2-workerman,php,workerman,none,mysql,fullstack,1104942,512,73662.8,7.33,5,87.04,512,56,6.16,8.81,12.86,26.2,73217.46,95.38,13,0,0,0,731,198,13,0,787,1005,0,0,1561.1486701282188,Very High
update,ultimate-express-mysql,javascript,nodejs,µws,mysql,micro,945800,1,63053.33,14.28,26.23,286.08,512,56,7.06,9.46,28.81,124,62680.93,13.5,13,0,0,0,615,25,12,1,679,724,0,0,419.85171127979754,Very Low
update,ultimate-express-mysql,javascript,nodejs,µws,mysql,micro,176005,5,11733.67,45.72,23.79,168.98,512,56,38.28,43.38,69.43,149.61,11657.85,3.93,13,0,0,0,615,25,12,1,679,724,0,0,109.30293432696787,Low
update,ultimate-express-mysql,javascript,nodejs,µws,mysql,micro,84972,10,5664.8,92.85,49.78,496.33,512,56,77.82,84.97,150.55,372.08,5627,2.75,13,0,0,0,615,25,12,1,679,724,0,0,19.22943752333752,Medium
update,ultimate-express-mysql,javascript,nodejs,µws,mysql,micro,58446,15,3896.4,129.69,33.52,252.84,512,56,117.28,126.34,192.93,231.17,3871.19,2.48,13,0,0,0,615,25,12,1,679,724,0,0,20.37173555015293,High
update,ultimate-express-mysql,javascript,nodejs,µws,mysql,micro,40844,20,2552.75,189.98,79.87,918.87,512,56,159.88,220.68,258.77,609.4,2704.9,2.14,13,0,0,0,615,25,12,1,679,724,0,0,4.604319790774226,Very High
cached-query,ultimate-express-mysql,javascript,nodejs,µws,mysql,micro,23657915,1,1577194.33,0.32691000000000003,0.18205000000000002,9.7,512,56,0.291,0.404,0.528,0.87,1566809,337.37,13,0,0,0,615,25,12,1,679,724,0,0,314592.2981257437,Very Low
cached-query,ultimate-express-mysql,javascript,nodejs,µws,mysql,micro,19783099,10,1318873.27,0.38803,0.18544,5.97,512,56,0.354,0.473,0.631,0.98,1310183,640.77,13,0,0,0,615,25,12,1,679,724,0,0,414868.5268864727,Low
cached-query,ultimate-express-mysql,javascript,nodejs,µws,mysql,micro,17373267,20,1158217.8,0.44321,0.214,7.59,512,56,0.411,0.532,0.724,1.12,1150587.72,911.36,13,0,0,0,615,25,12,1,679,724,0,0,288357.4063170264,Medium
cached-query,ultimate-express-mysql,javascript,nodejs,µws,mysql,micro,12764495,50,850966.33,0.60578,0.33465,33.49,512,56,0.552,0.734,0.98,1.54,845349.1,1443.84,13,0,0,0,615,25,12,1,679,724,0,0,49916.225996296314,High
cached-query,ultimate-express-mysql,javascript,nodejs,µws,mysql,micro,9094006,100,606267.07,0.8478300000000001,0.405,18.67,512,56,0.807,1.03,1.36,2.14,602272.35,1935.36,13,0,0,0,615,25,12,1,679,724,0,0,62124.433915040754,Very High
db,ultimate-express-mysql,javascript,nodejs,µws,mysql,micro,182071,16,12138.07,1.31,0.2761,2.97,16,16,1.29,1.51,1.69,1.95,12057.36,2.57,13,0,0,0,615,25,12,1,679,724,0,0,5671.9953271028035,Very Low
db,ultimate-express-mysql,javascript,nodejs,µws,mysql,micro,465833,32,31055.53,1.03,0.30097,3.65,32,32,0.99,1.21,1.44,1.84,30848.8,6.58,13,0,0,0,615,25,12,1,679,724,0,0,13271.594017094018,Low
db,ultimate-express-mysql,javascript,nodejs,µws,mysql,micro,1186773,64,79118.2,0.70526,0.25246,5.21,64,56,0.663,0.849,1.04,1.46,78598.45,16.77,13,0,0,0,615,25,12,1,679,724,0,0,26750.540128413628,Medium Low
db,ultimate-express-mysql,javascript,nodejs,µws,mysql,micro,3355677,128,209729.81,0.49651,0.19518000000000002,5.92,128,56,0.443,0.591,0.78,1.09,222234.95,47.43,13,0,0,0,615,25,12,1,679,724,0,0,65371.926483399846,Medium
db,ultimate-express-mysql,javascript,nodejs,µws,mysql,micro,6596254,256,439750.27,0.5139,0.2323,9.13,256,56,0.456,0.612,0.781,1.25,436841.92,93.23,13,0,0,0,615,25,12,1,679,724,0,0,91197.60055579172,High
db,ultimate-express-mysql,javascript,nodejs,µws,mysql,micro,7604852,512,506990.13,1.01,0.43487,23.91,512,56,0.97,1.2,1.46,2.44,503636.25,107.48,13,0,0,0,615,25,12,1,679,724,0,0,40689.4165329053,Very High
query,ultimate-express-mysql,javascript,nodejs,µws,mysql,micro,7196758,1,449797.38,1.06,0.4433,20.57,512,56,1,1.26,1.55,2.53,476624.92,102.63,13,0,0,0,615,25,12,1,679,724,0,0,41590.1414701803,Very Low
query,ultimate-express-mysql,javascript,nodejs,µws,mysql,micro,1933758,5,128917.2,3.95,1.16,42.61,512,56,3.74,4.26,4.98,8.01,128061.57,43.22,13,0,0,0,615,25,12,1,679,724,0,0,5537.6804123711345,Low
query,ultimate-express-mysql,javascript,nodejs,µws,mysql,micro,957667,10,63844.47,8.24,4.46,145.55,512,56,7.08,9.27,12.07,24.26,63480.67,31.05,13,0,0,0,615,25,12,1,679,724,0,0,830.281162624358,Medium
query,ultimate-express-mysql,javascript,nodejs,µws,mysql,micro,637225,15,42481.67,12.18,5.73,106.79,512,56,10.93,14.48,18.8,32.58,42239.93,27.06,13,0,0,0,615,25,12,1,679,724,0,0,714.1576868118012,High
query,ultimate-express-mysql,javascript,nodejs,µws,mysql,micro,476291,20,31752.73,16.13,6.91,94.92,512,56,15.14,20.3,24.53,37.98,31548.3,24.99,13,0,0,0,615,25,12,1,679,724,0,0,571.8636650157586,Very High
fortune,ultimate-express-mysql,javascript,nodejs,µws,mysql,micro,177022,16,11801.47,1.35,0.27536,3.35,16,16,1.33,1.54,1.72,1.98,11723.78,15.88,13,0,0,0,615,25,12,1,679,724,0,0,5021.902127659574,Very Low
fortune,ultimate-express-mysql,javascript,nodejs,µws,mysql,micro,447866,32,29857.73,1.07,0.30251999999999996,5.16,32,32,1.03,1.25,1.48,1.88,29659.95,40.17,13,0,0,0,615,25,12,1,679,724,0,0,9585.14606741573,Low
fortune,ultimate-express-mysql,javascript,nodejs,µws,mysql,micro,1122882,64,70180.12,0.74626,0.24764,5.37,64,56,0.716,0.87,1.06,1.52,74360.28,100.7,13,0,0,0,615,25,12,1,679,724,0,0,22948.703946529415,Medium Low
fortune,ultimate-express-mysql,javascript,nodejs,µws,mysql,micro,2524803,128,168320.2,0.6615700000000001,0.2693,7.12,128,56,0.621,0.834,1.01,1.43,167201.83,226.43,13,0,0,0,615,25,12,1,679,724,0,0,43261.244196222615,Medium
fortune,ultimate-express-mysql,javascript,nodejs,µws,mysql,micro,4815297,256,321019.8,0.69664,0.25838,5.52,256,56,0.654,0.824,1.02,1.55,318884.74,431.84,13,0,0,0,615,25,12,1,679,724,0,0,103277.590466876,High
fortune,ultimate-express-mysql,javascript,nodejs,µws,mysql,micro,4451038,512,296735.87,2.14,2.11,32.07,512,56,1.28,2.61,4.93,10.19,294773.62,399.19,13,0,0,0,615,25,12,1,679,724,0,0,17347.902367728733,Very High
update,spliffy-postgres,javascript,nodejs,µws,postgres,micro,2310121,1,144382.56,3.3,1.43,43.88,512,56,3.27,4.18,4.98,6.57,153149.23,26.55,13,0,0,0,615,875,3,1,681,1566,0,0,6120.498516320474,Very Low
update,spliffy-postgres,javascript,nodejs,µws,postgres,micro,390026,5,26001.73,24.83,46.97,816.24,512,56,19.52,25.03,32.12,244.04,25833.59,7.63,13,0,0,0,615,875,3,1,681,1566,0,0,61.83012115519517,Low
update,spliffy-postgres,javascript,nodejs,µws,postgres,micro,207726,10,13848.4,36.64,14.02,219.73,512,56,35.43,45.71,55.09,72.65,13755.86,6.15,13,0,0,0,615,875,3,1,681,1566,0,0,108.03448141358193,Medium
update,spliffy-postgres,javascript,nodejs,µws,postgres,micro,141817,15,9454.47,53.64,20.55,165.28,512,56,51.32,65.6,81.7,110.03,9393.42,5.62,13,0,0,0,615,875,3,1,681,1566,0,0,86.37374383336378,High
update,spliffy-postgres,javascript,nodejs,µws,postgres,micro,107107,20,7140.47,71.37,26.27,218.24,512,56,69.98,86.99,101.58,171.52,7093.16,5.32,13,0,0,0,615,875,3,1,681,1566,0,0,49.310935395877216,Very High
cached-query,spliffy-postgres,javascript,nodejs,µws,postgres,micro,16807759,1,1120517.27,0.55159,0.67238,23.2,512,56,0.401,0.587,0.88,3.73,1113150.36,192.97,13,0,0,0,615,875,3,1,681,1566,0,0,94353.03236541217,Very Low
cached-query,spliffy-postgres,javascript,nodejs,µws,postgres,micro,11132048,10,742136.53,0.7452300000000001,0.62998,25.96,512,56,0.636,0.836,1.17,3.09,737230.07,329.57,13,0,0,0,615,875,3,1,681,1566,0,0,55579.864318712105,Low
cached-query,spliffy-postgres,javascript,nodejs,µws,postgres,micro,8309839,20,519364.94,0.96,0.64039,24.11,512,56,0.822,1.14,1.52,2.93,550323.38,412.79,13,0,0,0,615,875,3,1,681,1566,0,0,41433.18228958915,Medium
cached-query,spliffy-postgres,javascript,nodejs,µws,postgres,micro,4704657,50,313643.8,1.65,0.85,18.94,512,56,1.53,1.99,2.73,4.35,311567.31,517.25,13,0,0,0,615,875,3,1,681,1566,0,0,30465.64351627003,High
cached-query,spliffy-postgres,javascript,nodejs,µws,postgres,micro,2794495,100,186299.67,2.76,1.27,29.24,512,56,2.53,3.28,4.3,7.03,185065.22,587.64,13,0,0,0,615,875,3,1,681,1566,0,0,11643.729375000003,Very High
db,spliffy-postgres,javascript,nodejs,µws,postgres,micro,207947,16,13863.13,1.18,0.73419,42.94,16,16,1.13,1.3,1.47,1.92,13770.27,2.36,13,0,0,0,615,875,3,1,681,1566,0,0,628.4283771532185,Very Low
db,spliffy-postgres,javascript,nodejs,µws,postgres,micro,460019,32,30667.93,1.05,0.41714,25.78,32,32,1.03,1.16,1.31,1.61,30464.12,5.22,13,0,0,0,615,875,3,1,681,1566,0,0,2286.092433842713,Low
db,spliffy-postgres,javascript,nodejs,µws,postgres,micro,933262,64,62217.47,0.91,0.3842,24.84,64,56,0.89,1.02,1.16,1.45,61804.86,10.6,13,0,0,0,615,875,3,1,681,1566,0,0,4832.424854368932,Medium Low
db,spliffy-postgres,javascript,nodejs,µws,postgres,micro,2262283,128,150818.87,0.75085,0.45773,33.39,128,56,0.718,0.9,1.1,1.53,149819.1,25.69,13,0,0,0,615,875,3,1,681,1566,0,0,8835.097544437236,Medium
db,spliffy-postgres,javascript,nodejs,µws,postgres,micro,3466067,256,231071.13,1,0.93,67.5,256,56,0.92,1.18,1.46,2.15,229541.99,39.35,13,0,0,0,615,875,3,1,681,1566,0,0,6746.6023357664235,High
db,spliffy-postgres,javascript,nodejs,µws,postgres,micro,3846596,512,256439.73,2.1,2.73,149.87,512,56,1.83,2.37,3.05,5.32,254747.21,43.68,13,0,0,0,615,875,3,1,681,1566,0,0,3374.873067052708,Very High
query,spliffy-postgres,javascript,nodejs,µws,postgres,micro,3729103,1,248606.87,2.09,1.14,34.28,512,56,1.91,2.48,3.14,5.65,246963.75,42.81,13,0,0,0,615,875,3,1,681,1566,0,0,13670.98542755018,Very Low
query,spliffy-postgres,javascript,nodejs,µws,postgres,micro,1089288,5,72619.2,133.26,565.03,5400,512,56,6.41,7.71,11.18,3370,72210.12,21.34,13,0,0,0,615,875,3,1,681,1566,0,0,26.248251482850975,Low
query,spliffy-postgres,javascript,nodejs,µws,postgres,micro,554366,10,36957.73,22.07,125.65,3660,512,56,13.48,15.97,19.04,43.69,36715.33,16.41,13,0,0,0,615,875,3,1,681,1566,0,0,20.074430958672707,Medium
query,spliffy-postgres,javascript,nodejs,µws,postgres,micro,370234,15,24682.27,20.56,8.05,217.73,512,56,20.21,25.52,31.38,41.98,24530.65,14.68,13,0,0,0,615,875,3,1,681,1566,0,0,207.16160980318102,High
query,spliffy-postgres,javascript,nodejs,µws,postgres,micro,277335,20,18489,27.49,10.47,74.67,512,56,27.27,34.48,39.42,58.92,18374.91,13.78,13,0,0,0,615,875,3,1,681,1566,0,0,361.9616288175411,Very High
fortune,spliffy-postgres,javascript,nodejs,µws,postgres,micro,211704,16,14113.6,1.25,2.29,69.03,16,16,1.11,1.25,1.4,1.83,14019.64,18.52,13,0,0,0,615,875,3,1,681,1566,0,0,401.6391576550939,Very Low
fortune,spliffy-postgres,javascript,nodejs,µws,postgres,micro,468794,32,31252.93,1.03,0.3895,22.03,32,32,1.01,1.14,1.27,1.58,31045.28,41.01,13,0,0,0,615,875,3,1,681,1566,0,0,2710.5750216825672,Low
fortune,spliffy-postgres,javascript,nodejs,µws,postgres,micro,957423,64,63828.2,0.88,0.34407,21.76,64,56,0.86,1,1.15,1.48,63403.27,83.75,13,0,0,0,615,875,3,1,681,1566,0,0,5638.533568904592,Medium Low
fortune,spliffy-postgres,javascript,nodejs,µws,postgres,micro,2180990,128,145399.33,0.78147,0.53097,38.34,128,56,0.74,0.92,1.12,1.61,144436.49,190.78,13,0,0,0,615,875,3,1,681,1566,0,0,7433.224262789715,Medium
fortune,spliffy-postgres,javascript,nodejs,µws,postgres,micro,3283243,256,218882.87,1.06,1.06,78.9,256,56,0.97,1.25,1.53,2.31,217427.39,287.19,13,0,0,0,615,875,3,1,681,1566,0,0,5474.809154577288,High
fortune,spliffy-postgres,javascript,nodejs,µws,postgres,micro,3774423,512,235901.44,2.24,4.73,219.39,512,56,1.88,2.42,2.98,4.82,249972.73,330.17,13,0,0,0,615,875,3,1,681,1566,0,0,2128.786175156793,Very High
